ID,skill,rating,change,played,wins,avg_queue,activity
4621,8265,3082,0,4,4,0.000000,2.490496
35009,8266,3082,0,5,4,0.000000,2.060925
91545,6818,3082,0,10,6,0.500000,1.872270
3429,2386,3082,0,8,6,0.200000,1.477173
97467,718,3082,0,6,5,0.000000,1.112110
56115,-7149,3082,0,4,4,0.250000,1.914493
22392,10421,3082,0,4,4,0.000000,1.133330
3814,138,3082,0,10,7,0.400000,4.006865
82153,3190,3082,0,7,5,1.400000,1.940145
76759,4993,3082,0,6,5,0.000000,1.740467
78435,3958,3082,0,5,4,0.600000,1.490329
64632,99,3082,0,7,5,0.000000,2.917473
88253,1123,3082,0,6,5,0.400000,0.797590
21665,7772,3082,0,10,7,0.111111,2.606645
8395,2042,3082,0,6,5,0.500000,2.839527
33636,1757,3082,0,4,4,0.000000,0.662653
48313,990,3082,0,8,6,0.000000,2.310928
78003,5665,3082,0,6,4,0.750000,1.930121
8228,2372,3082,0,4,4,0.000000,0.834300
17400,2036,3082,0,5,4,0.000000,1.157073
63972,5985,3082,0,5,4,0.200000,1.249201
14044,5285,3082,0,6,5,0.500000,1.719075
68843,3401,3082,0,9,5,0.000000,1.476601
65177,4085,3082,0,6,5,0.000000,1.994593
21291,3220,3081,-19,18,11,0.666667,3.062987
37155,800,3081,-121,15,7,1.500000,2.448853
79826,2082,3081,-49,13,7,0.846154,3.124828
19093,1226,3081,-31,13,8,0.153846,2.941958
80055,4535,3081,-49,12,6,0.777778,2.981933
90866,4013,3081,-1,14,9,0.272727,3.926075
69647,0,3080,-26,11,7,0.545455,3.683155
10762,-745,3080,-44,12,7,0.250000,3.433444
90383,3053,3080,-32,13,7,1.461538,3.013529
19595,5180,3080,-26,11,7,2.100000,4.277215
99152,-1417,3080,-20,13,8,1.076923,3.346020
81172,1769,3080,4,14,9,0.384615,5.310696
40994,-24,3080,-26,14,8,0.785714,2.234781
83407,2073,3079,-75,18,9,1.000000,5.920374
56758,1990,3079,-51,14,8,1.153846,3.516436
27297,-590,3079,-21,13,8,0.384615,4.547994
30758,4528,3078,-130,15,6,1.785714,4.616858
39632,626,3078,2,12,7,1.727273,3.722685
85226,5691,3078,-46,14,8,1.000000,4.133281
47646,506,3078,44,13,7,1.090909,4.424054
88654,105,3078,-22,13,8,0.615385,3.120884
80694,5438,3078,-16,13,8,0.090909,3.190334
6501,3025,3078,-28,11,7,1.000000,3.629618
23561,-1760,3078,14,15,9,0.466667,3.939064
37193,3750,3078,8,14,9,0.928571,3.418197
69306,389,3077,-53,14,8,0.846154,3.580061
15851,1251,3077,-23,11,6,0.000000,1.943595
94742,8575,3076,0,7,5,0.142857,1.489778
3830,51,3076,0,7,5,0.333333,1.678617
31451,2731,3076,0,8,6,0.000000,2.772832
83897,-4883,3076,0,8,6,0.000000,2.576305
47217,7780,3076,0,8,5,0.250000,2.870232
75442,-699,3076,0,4,4,0.000000,1.961687
34585,1984,3076,0,6,5,1.333333,1.922469
62712,2448,3076,0,4,4,0.500000,1.187582
37721,1245,3076,0,6,5,1.500000,2.190631
6914,2090,3076,0,7,4,0.666667,1.776979
72793,2188,3076,0,4,4,0.250000,1.447134
63737,4837,3076,0,7,5,0.333333,2.504250
46611,2477,3076,0,6,5,0.666667,2.074378
84614,5366,3076,0,6,5,0.000000,1.388579
65545,6517,3076,0,6,5,0.000000,1.360152
84703,5913,3076,0,6,4,0.333333,1.440429
84173,-310,3076,0,10,7,0.125000,2.735094
44951,3687,3076,0,8,6,0.500000,2.006670
77358,2130,3076,0,4,4,0.000000,2.149437
75063,2756,3076,0,6,5,0.666667,1.771962
90693,6108,3076,0,4,4,0.000000,1.642910
47665,1594,3076,0,6,5,0.000000,1.574801
38327,4556,3076,-24,11,7,1.555556,2.732057
3965,-134,3076,0,6,5,0.400000,2.730569
99606,1837,3076,0,4,4,0.333333,1.330021
62166,1303,3076,0,9,6,0.200000,3.423933
42579,3616,3076,0,6,5,1.000000,1.455547
4061,3963,3076,0,10,7,0.000000,3.337265
77137,2564,3076,-24,11,7,0.545455,1.717789
7335,-852,3076,0,6,5,0.400000,0.960130
64510,4108,3076,0,8,6,1.000000,2.002332
99728,7156,3076,0,6,5,0.000000,1.678518
96589,-1064,3076,0,8,5,0.857143,3.175450
70466,-888,3076,0,4,4,0.000000,1.364906
7366,5578,3076,0,10,7,0.000000,3.030937
57879,6323,3076,0,6,5,0.000000,2.025562
88672,3023,3076,0,8,6,1.375000,1.180805
32216,5734,3076,0,10,6,0.250000,2.593104
54887,-2336,3076,0,7,5,0.833333,1.992925
22666,8232,3076,0,6,5,0.000000,0.980670
32171,2718,3076,0,4,4,0.000000,1.414837
24636,2822,3076,0,8,6,0.375000,3.831300
56514,-461,3076,0,6,5,0.400000,0.915669
48632,5367,3076,0,4,4,0.000000,1.884134
42054,3703,3076,0,5,4,0.000000,2.147123
93340,-888,3076,0,5,4,1.750000,2.232357
15211,1696,3076,0,6,5,0.000000,2.099886
32257,1194,3076,0,6,5,0.000000,2.141719
32402,910,3076,0,10,7,0.400000,2.430202
22727,-1151,3076,0,6,5,0.000000,1.369088
87492,2771,3076,0,7,4,0.000000,1.716623
9434,2352,3076,-24,11,7,0.900000,2.346447
113,3902,3076,0,9,6,0.666667,2.156557
82252,5363,3076,18,13,9,1.076923,3.441325
61608,110,3076,0,7,5,0.250000,1.826089
81726,2932,3076,0,10,7,0.333333,3.752725
26427,4791,3076,0,6,5,0.000000,3.202376
68829,7203,3076,0,8,6,0.600000,2.441691
61240,6653,3076,0,4,4,0.000000,1.472581
99766,37,3076,0,10,7,0.500000,2.179188
63630,5671,3076,0,10,7,0.500000,2.441391
57374,1380,3076,0,4,4,0.500000,0.585794
94453,-730,3076,0,8,6,0.166667,2.983538
99649,1209,3076,0,8,6,0.000000,0.948880
97368,-2153,3076,0,8,6,0.125000,3.609999
12854,3962,3076,0,7,5,0.000000,1.679653
28460,69,3076,0,10,7,0.000000,2.030573
99991,4978,3076,0,6,5,0.000000,2.658469
45015,-2130,3076,0,8,6,0.142857,3.767618
55952,3672,3076,0,8,6,0.428571,3.031420
71196,-4716,3076,0,6,4,2.833333,1.833143
38846,1644,3076,0,7,5,0.285714,2.643360
82257,6602,3076,0,6,5,1.000000,0.501001
91014,1396,3076,0,4,4,0.000000,0.955205
85672,4978,3076,0,6,5,0.000000,1.176967
43786,421,3076,0,6,4,0.000000,2.573351
90172,5348,3076,0,9,5,1.000000,4.557606
76466,5780,3076,0,8,6,0.000000,2.233230
55390,4939,3076,0,6,4,1.333333,0.984893
54330,3291,3076,0,10,7,0.400000,2.221948
12726,1778,3076,0,8,6,0.000000,2.899960
72137,2007,3076,0,4,4,0.000000,1.445137
55896,6053,3076,0,8,6,1.600000,2.019456
6429,537,3076,0,8,6,0.125000,2.381477
11113,3842,3076,0,8,6,0.166667,2.421237
42446,7800,3076,0,7,5,0.571429,1.583470
27608,1110,3076,0,7,5,0.166667,1.972182
65530,158,3076,0,6,5,0.500000,0.792080
58802,-392,3076,0,8,6,0.000000,2.190035
3025,6112,3076,0,4,4,0.000000,1.554354
17177,-217,3076,0,5,4,0.250000,1.496664
39627,4053,3076,0,8,6,0.285714,2.294934
6924,-425,3076,0,8,6,1.800000,2.110525
34537,1009,3076,0,9,6,1.750000,2.902859
20161,-118,3076,0,11,7,0.142857,1.625019
47874,-1601,3076,0,10,6,0.500000,2.986088
70198,2655,3076,0,7,5,1.333333,1.004705
90559,660,3076,0,6,5,0.333333,1.466067
72154,-655,3076,0,4,4,1.000000,1.368961
17341,-740,3076,0,6,5,0.000000,1.353541
92764,7474,3076,0,4,4,0.000000,1.322134
83035,8829,3076,0,8,6,0.250000,3.252456
30,6945,3076,0,10,7,0.600000,2.929835
69292,931,3076,0,10,7,0.900000,1.397808
87941,7879,3076,0,4,4,0.000000,1.223564
77098,-4026,3076,0,5,4,0.000000,1.379020
9757,9272,3076,0,9,6,0.400000,2.243462
25376,1454,3076,0,4,4,0.000000,1.852095
93872,4471,3076,0,9,5,0.000000,1.939464
84474,-371,3076,0,10,7,0.166667,3.702157
89865,687,3076,0,7,5,0.333333,1.610436
34815,4651,3076,-30,16,9,0.500000,5.760240
78448,2718,3076,0,7,5,1.200000,2.525182
38090,4764,3076,0,5,4,0.000000,1.912734
7722,7751,3076,0,6,5,0.333333,2.172306
44096,5892,3076,0,8,4,1.285714,1.736714
63706,1489,3076,0,6,5,0.333333,1.284770
46851,1600,3076,0,6,5,1.333333,2.280640
20460,5046,3076,0,4,4,0.500000,1.139137
95789,4947,3076,0,10,6,0.600000,2.697311
72052,979,3076,0,7,5,0.250000,1.454315
75576,333,3076,-12,16,8,1.625000,2.960123
74858,560,3076,-48,12,7,0.727273,2.520654
94555,3456,3076,0,8,6,0.125000,2.331559
16082,3253,3076,0,8,6,0.500000,2.351659
54273,581,3076,78,19,12,0.882353,3.926666
64067,-345,3076,0,5,4,0.000000,2.050892
45607,5214,3076,0,4,4,0.666667,0.852871
7100,857,3076,0,10,7,0.400000,3.314710
30859,3209,3076,0,7,5,1.666667,3.028111
2281,2114,3076,0,10,6,0.857143,2.858209
98091,117,3076,0,9,6,1.875000,1.975904
48641,4700,3076,0,6,5,0.000000,0.871425
23750,-735,3076,0,5,4,0.000000,1.363282
14327,-1982,3076,0,4,4,0.000000,1.769266
79710,2038,3076,0,6,5,0.333333,1.268083
94828,870,3076,0,6,5,0.000000,1.607571
272,8612,3076,0,4,4,0.250000,1.020418
18628,10355,3076,0,4,4,0.000000,0.899066
52975,-338,3076,0,6,5,0.400000,1.082737
33930,10330,3076,0,4,4,0.000000,1.557767
1191,5342,3076,0,7,5,3.833333,1.786578
96352,-2404,3076,0,4,4,0.000000,1.419299
75002,-2683,3076,0,10,7,0.222222,1.925262
78471,108,3076,0,6,5,0.250000,1.499428
4482,7611,3076,0,6,5,0.000000,1.027616
85106,1171,3076,0,7,5,0.200000,1.769678
72321,2774,3076,0,8,6,0.000000,3.010908
56611,1802,3076,0,8,5,0.875000,1.370316
72351,4385,3076,0,6,5,0.333333,1.364887
74341,1664,3076,0,5,4,1.500000,3.316310
6847,5736,3076,0,6,5,1.000000,1.347977
25554,-3312,3076,0,7,5,1.000000,2.162544
53201,-834,3076,-48,12,6,0.916667,2.948330
89896,110,3076,0,6,4,0.000000,1.966613
41894,1631,3076,0,6,5,0.000000,2.657814
85325,7143,3076,0,8,6,0.000000,2.496617
15130,2540,3076,0,5,4,1.800000,1.570668
11267,4703,3076,0,6,5,0.000000,2.371128
54216,4424,3076,0,6,5,2.200000,1.385631
60628,3709,3076,0,9,6,0.222222,2.014264
9268,6390,3076,0,6,5,0.333333,1.928650
8091,-2683,3076,0,6,5,0.000000,1.745071
21178,857,3076,0,6,5,0.750000,1.887732
23137,5141,3076,96,11,7,0.454545,3.325321
89189,1005,3075,-25,11,7,0.333333,1.986830
93049,4624,3075,-25,11,7,1.000000,2.708809
13470,-4269,3075,-25,11,7,0.090909,1.932801
3292,2502,3075,-25,13,8,0.230769,3.412087
68709,76,3075,-25,11,7,1.200000,2.399011
49503,1477,3075,-61,11,7,1.200000,3.510610
22103,2937,3074,-20,18,10,0.166667,6.459050
96024,6166,3074,4,12,8,1.666667,4.915924
33399,-260,3074,-20,13,7,1.416667,2.751340
59966,1804,3074,-32,19,11,0.421053,3.717269
97463,196,3074,-26,11,6,0.500000,1.572617
98495,4752,3074,-26,11,7,0.400000,3.615860
24695,7944,3074,-26,11,7,0.333333,1.771936
28558,738,3073,-3,12,8,0.363636,3.757517
50464,3123,3073,-15,15,8,1.200000,2.447604
47552,4041,3073,-15,13,8,1.250000,3.146406
57134,6964,3073,-57,12,7,0.300000,4.787991
51491,1018,3073,3,12,8,0.500000,3.138316
22294,3807,3073,-27,11,7,0.090909,1.654898
77402,963,3073,-51,12,5,1.090909,3.115224
76438,-5275,3072,-28,13,8,0.153846,2.541779
73532,7797,3072,92,16,11,0.928571,3.328497
40707,163,3072,-70,12,7,1.454545,2.440449
19966,1097,3072,-10,12,8,1.000000,3.984823
24401,1950,3072,-22,13,7,1.909091,2.749915
88256,5227,3072,-22,12,7,0.222222,2.801605
34382,1033,3072,2,12,8,0.400000,2.711918
36643,4294,3072,-22,12,7,0.833333,2.726931
16506,-26,3072,-16,14,8,1.142857,1.988758
86324,-24,3072,-22,11,7,0.181818,1.895840
19627,2212,3071,-35,15,9,1.285714,5.336707
25511,1851,3071,-23,11,7,0.272727,1.752854
72707,5266,3071,-23,11,6,0.222222,1.884171
71089,3348,3070,0,10,6,0.000000,3.718864
56811,-1681,3070,0,10,6,1.222222,2.557170
21739,854,3070,0,6,5,0.333333,2.669749
40924,639,3070,0,4,4,0.000000,1.901921
1657,4502,3070,0,7,5,0.500000,1.747200
57906,3474,3070,114,15,11,0.714286,4.850721
85641,1658,3070,0,9,6,0.111111,2.902658
36925,3495,3070,0,8,5,0.000000,2.917541
75092,5949,3070,0,10,7,0.900000,2.412316
49587,-140,3070,0,7,5,1.285714,1.274606
7762,6315,3070,0,4,4,0.000000,1.653305
72025,3638,3070,0,6,4,0.200000,1.924551
80642,373,3070,0,6,5,0.200000,1.161031
59670,4522,3070,-24,12,7,1.750000,3.272089
60255,-773,3070,0,5,4,0.250000,2.154215
73497,-1333,3070,0,7,4,0.000000,1.953865
470,404,3070,0,10,7,0.100000,2.255876
87017,-631,3070,0,5,4,0.000000,2.109985
94501,9542,3070,0,9,6,0.500000,1.426208
43849,2619,3070,0,6,5,0.000000,2.238339
37428,6860,3070,-24,11,7,2.444444,2.960313
7718,5050,3070,0,7,5,1.428571,1.871514
33802,3794,3070,0,6,5,0.833333,1.392932
74808,26,3070,0,7,5,0.000000,1.287330
28517,2756,3070,0,4,4,0.500000,1.668822
68634,-1763,3070,0,9,6,0.000000,2.586716
13276,-733,3070,0,8,6,0.857143,2.145127
99083,2923,3070,0,6,5,0.666667,2.084552
78428,2410,3070,0,6,5,0.333333,1.707259
98709,3417,3070,0,8,6,0.000000,3.188688
89374,2375,3070,0,8,5,0.285714,1.428838
28057,920,3070,0,7,5,0.750000,2.810365
3055,1169,3070,0,10,7,0.375000,4.580693
19950,3961,3070,0,6,5,0.333333,1.445407
74126,1815,3070,0,6,4,0.500000,1.522025
67960,-575,3070,0,10,6,0.500000,2.492248
28795,352,3070,0,9,6,0.500000,1.809685
21503,755,3070,0,6,5,0.500000,1.269729
31040,183,3070,0,8,5,0.833333,2.584853
61682,1660,3070,78,17,11,4.352941,3.031785
75175,5290,3070,0,10,7,0.375000,2.142659
79614,2756,3070,0,6,5,0.750000,1.488539
93216,2588,3070,0,6,5,0.500000,0.984127
36923,3663,3070,0,7,5,1.142857,2.022478
91174,2366,3070,0,8,6,0.285714,0.930486
18179,4180,3070,0,7,5,1.500000,2.289761
30438,1111,3070,0,5,4,2.400000,1.846007
54950,3297,3070,0,8,6,0.200000,2.098532
44812,2476,3070,0,8,5,1.000000,1.743609
15420,3521,3070,0,4,4,0.500000,1.575675
51770,-862,3070,0,6,5,0.000000,3.339653
11082,1360,3070,0,5,4,0.000000,0.906371
22225,2622,3070,0,4,4,1.000000,1.626442
25819,7943,3070,0,8,5,1.250000,2.651521
15032,1395,3070,0,10,6,0.000000,2.203797
86211,7177,3070,-24,11,7,0.181818,4.290586
78101,2029,3070,0,8,6,0.000000,2.051274
36224,6888,3070,0,6,5,0.000000,1.018090
57952,3653,3070,0,10,7,0.125000,3.218262
96393,6481,3070,0,7,5,0.000000,1.665105
57772,-1672,3070,-24,13,7,1.000000,4.113038
39537,5197,3070,-24,11,7,1.888889,3.135978
44541,-1246,3070,0,7,5,0.750000,2.322099
55371,-1649,3070,0,6,4,0.600000,2.000392
20916,1895,3070,0,6,5,0.666667,2.243812
17028,6345,3070,0,8,5,1.333333,2.203203
75661,5346,3070,66,13,9,0.333333,2.668471
83091,812,3070,0,6,4,0.000000,0.921116
79026,-2557,3070,0,7,5,0.500000,0.715258
53641,2517,3070,0,6,5,0.000000,1.439070
30950,3785,3070,0,6,5,0.333333,1.734031
67040,1031,3070,0,10,7,0.250000,1.674804
2851,4851,3069,-25,15,9,0.466667,4.171774
59928,2150,3069,-25,11,7,0.454545,3.539944
54371,-432,3069,-73,13,7,1.538462,3.692663
66698,2235,3069,-25,13,8,1.076923,2.264075
73076,-886,3069,-49,12,7,1.750000,2.504495
13999,2189,3069,-25,11,6,0.100000,1.893824
51563,4132,3069,-49,12,7,0.545455,2.980501
45901,2619,3069,-25,14,8,1.642857,5.508203
71724,3633,3069,-25,11,7,0.363636,3.573285
46457,3636,3069,5,15,8,0.800000,6.070790
61426,3684,3069,119,16,11,0.400000,4.481827
90006,1605,3068,-50,12,7,0.600000,2.569298
89647,-327,3068,-44,12,7,0.363636,2.811989
25596,3962,3068,10,12,7,1.750000,3.438739
73315,2104,3068,106,14,10,3.615385,2.657379
31789,2907,3068,-44,18,10,0.714286,3.667726
45848,1870,3067,-27,13,8,0.400000,2.783302
60592,3936,3067,-51,14,7,0.384615,3.218274
52791,-525,3067,-21,15,9,0.666667,7.337056
4976,-808,3067,33,11,8,0.900000,1.859487
9722,2243,3067,-15,21,12,0.650000,6.300642
11446,3686,3067,-27,14,8,0.214286,4.390111
17918,4179,3067,-21,16,8,1.687500,3.470537
46163,5364,3067,45,20,13,0.850000,5.040359
16351,586,3067,93,14,10,2.000000,1.832729
18104,5193,3067,-3,12,8,1.083333,3.102814
75498,-357,3066,-52,15,8,0.714286,4.010524
41519,928,3066,128,14,10,0.750000,3.044551
58756,3406,3065,-77,13,7,0.615385,3.684264
33062,974,3065,-23,11,7,0.000000,2.706907
54519,1045,3065,-23,11,7,0.000000,2.438103
78589,5479,3065,-23,11,7,0.090909,2.550466
14856,-1515,3065,-23,13,8,0.923077,3.117607
47277,4567,3065,-77,13,7,3.250000,2.513404
31447,178,3065,-77,15,8,1.714286,3.881686
6362,92,3065,-23,11,7,0.090909,3.780265
19666,3893,3065,-5,12,7,0.200000,2.247578
986,2196,3065,-23,11,6,0.777778,2.367511
59113,2056,3064,0,6,4,2.200000,2.061718
87237,850,3064,-48,12,7,1.000000,3.892533
11259,-512,3064,-60,15,7,1.500000,2.381440
43402,3279,3064,0,5,4,0.250000,1.880828
31247,1513,3064,0,5,4,1.000000,1.533773
38898,5143,3064,0,5,4,1.200000,1.975853
85954,1822,3064,0,5,4,1.500000,1.469296
77498,565,3064,0,7,5,1.142857,1.731451
13443,-7,3064,0,8,6,0.875000,3.350396
75570,3059,3064,0,6,5,0.333333,1.067299
65154,4816,3064,-6,12,7,0.200000,2.778077
79452,2580,3064,0,9,5,1.875000,2.887013
95170,-1027,3064,0,7,5,0.666667,1.133299
8660,1859,3064,0,7,5,0.000000,1.912880
5447,-2742,3064,0,9,6,0.666667,1.706079
11183,-2065,3064,0,8,5,0.200000,2.635453
39493,1860,3064,0,7,5,0.000000,1.967770
76593,3685,3064,0,6,5,0.800000,2.977418
64577,-96,3064,-24,11,7,0.400000,3.958799
53888,6847,3064,0,10,7,1.100000,3.467312
78920,7132,3064,0,8,6,0.000000,2.740743
58906,3996,3064,-24,13,8,0.300000,2.401311
93029,465,3064,0,8,5,1.125000,1.837623
26973,1114,3064,0,8,6,1.375000,2.115655
35546,-458,3064,0,6,4,0.000000,1.139922
55541,-427,3064,-24,11,7,0.000000,3.328778
18158,2506,3064,0,8,5,1.000000,3.568898
90233,1220,3064,0,8,6,0.250000,2.011655
21936,-2325,3064,0,10,6,0.444444,2.664214
85238,-2299,3064,84,20,12,1.333333,6.546516
84550,2102,3064,0,8,6,0.285714,2.322295
91197,2873,3064,0,6,4,1.000000,2.009332
9410,-3034,3064,0,9,5,0.250000,1.797942
48682,1791,3064,0,9,5,0.555556,2.764703
20424,1378,3064,0,7,5,0.571429,1.274120
89126,4891,3064,0,5,4,0.000000,1.746291
3929,1324,3064,0,9,6,0.500000,3.138726
81681,2757,3064,0,6,4,1.000000,1.077660
47954,-1483,3064,0,9,6,0.000000,2.084985
173,1265,3064,0,6,5,1.333333,1.415856
89733,1997,3064,0,4,4,0.000000,1.394334
74132,574,3064,0,10,6,0.700000,2.919055
6444,448,3064,0,6,5,0.400000,1.487471
48216,4100,3064,0,8,6,0.000000,2.610707
12476,4279,3064,0,9,6,2.555556,2.577773
46244,-106,3064,-30,13,8,0.500000,3.331146
12365,1333,3064,0,10,7,0.222222,1.463811
13364,2592,3064,0,7,5,0.571429,2.777374
36712,1574,3064,0,9,6,0.444444,2.903698
16356,4164,3064,0,10,6,0.666667,2.992834
9532,3816,3064,-24,11,7,0.100000,2.677994
87523,5428,3064,0,8,5,0.166667,3.046283
91763,5218,3064,0,8,6,0.000000,2.382865
66703,5023,3064,-42,16,9,1.437500,3.956838
38807,-2969,3064,0,6,4,0.666667,1.765885
6188,1119,3064,0,7,5,0.428571,1.281046
61828,2636,3063,-49,13,7,0.300000,3.445505
17225,-751,3063,-49,14,8,0.714286,2.171560
3617,7772,3063,-25,11,7,1.090909,4.248449
77296,4411,3063,-25,11,7,0.272727,2.046433
76639,4918,3063,-37,17,10,0.437500,5.490289
27983,4315,3063,-13,12,7,0.454545,3.033590
84539,2241,3063,-49,14,8,0.285714,3.950224
32918,3292,3062,-26,11,7,0.181818,1.674853
39940,980,3062,-74,13,7,1.416667,2.721382
76775,-736,3062,-26,12,7,1.333333,2.142146
7960,3204,3062,-44,14,8,1.111111,1.452253
44045,5806,3062,-32,11,7,0.700000,2.650785
43816,610,3062,-26,11,7,0.818182,2.298444
92514,-40,3062,-56,12,7,1.000000,4.672248
70163,5963,3062,-26,11,7,1.125000,2.531396
12278,3684,3062,-2,12,8,0.000000,4.304551
75418,-4364,3062,-32,11,7,0.333333,2.381167
33906,4674,3062,-26,11,7,0.363636,3.138754
90346,1831,3061,-51,12,7,0.272727,3.944426
14597,2765,3061,-51,14,7,0.272727,3.295277
31959,7024,3061,-51,13,7,0.615385,5.295733
99345,3283,3061,-39,20,11,1.562500,5.861486
79145,467,3060,-22,11,7,0.272727,2.811098
65443,3148,3060,-28,14,8,0.642857,3.074829
93977,1677,3060,-22,11,6,0.666667,2.651591
52559,1064,3060,-22,11,7,0.090909,2.215562
25461,455,3060,-58,12,7,1.272727,4.786131
40956,5529,3059,1,14,9,0.785714,4.827015
68141,2259,3059,-23,11,7,0.000000,3.864662
87674,1099,3059,-59,17,9,0.461538,3.002473
30568,1830,3058,0,8,6,0.250000,1.918233
70150,6835,3058,0,10,7,0.250000,4.262310
99431,2192,3058,0,10,7,0.600000,1.971890
9420,381,3058,-18,11,6,2.300000,2.922620
96793,587,3058,0,5,4,2.000000,1.466132
35454,3494,3058,0,6,4,0.333333,2.057208
98344,2819,3058,0,7,5,0.142857,2.539316
97564,-5699,3058,0,5,4,0.500000,1.311729
14167,1818,3058,-24,11,7,0.333333,3.745569
66863,7748,3058,0,9,6,0.000000,1.867894
36202,3469,3058,0,10,7,0.000000,4.022159
52655,4187,3058,0,8,6,0.285714,1.751000
91666,2170,3058,-54,20,11,1.736842,10.982844
83142,2115,3058,0,8,6,0.750000,2.682036
77974,-835,3058,0,7,5,1.000000,1.981007
89955,1108,3058,0,10,6,0.285714,2.350573
5214,1405,3058,-24,11,7,0.500000,3.501012
77193,5133,3058,0,9,6,1.111111,2.045862
28084,552,3058,-24,11,7,0.222222,3.307897
5000,3225,3058,0,8,5,1.000000,2.811053
68938,7207,3058,0,6,5,0.200000,2.324234
56189,2000,3058,0,9,6,0.000000,2.538966
79635,8243,3058,0,6,5,0.000000,0.776885
98908,6501,3058,0,10,7,0.444444,3.508416
41923,856,3058,0,6,4,1.166667,2.525391
54618,86,3058,0,7,5,0.500000,1.420287
64203,6536,3058,0,8,6,1.000000,2.195483
98480,1220,3058,0,7,5,0.000000,1.720987
64472,1580,3058,0,9,6,0.500000,4.292227
13557,1620,3058,0,8,6,0.000000,1.577829
95833,4547,3058,0,10,7,0.600000,1.474489
52882,2405,3058,-24,11,7,0.181818,5.262117
29539,270,3058,0,7,5,0.571429,1.735649
60262,1978,3058,0,8,6,0.500000,1.592570
4112,-629,3058,0,10,7,0.000000,2.560603
56634,2240,3057,-31,11,7,0.272727,4.094060
66657,-3295,3057,-49,12,7,1.583333,2.907517
36983,5252,3057,65,19,12,1.105263,4.534439
17615,944,3057,11,13,8,1.750000,3.034019
13777,4237,3057,-31,11,7,1.500000,2.373246
64952,452,3057,-49,12,7,0.818182,1.830729
2004,2627,3057,5,12,7,1.900000,2.299539
44113,4998,3056,-26,11,6,1.375000,3.147539
767,7487,3055,249,22,16,1.523810,6.177150
30634,1275,3055,-27,16,10,0.937500,4.146500
23376,2013,3055,45,12,8,1.000000,2.102020
66943,4951,3055,-45,15,8,0.500000,3.554403
85919,-440,3055,-45,15,8,1.083333,5.294975
55293,2895,3055,-45,12,7,0.833333,2.786957
41796,1592,3054,-22,11,7,0.000000,2.572321
81302,2027,3054,128,17,12,1.411765,6.292452
73578,1980,3054,-22,11,7,0.636364,2.811902
56387,6200,3054,-52,14,8,0.142857,3.650412
39920,5360,3054,-28,11,7,0.200000,2.071153
38650,5042,3053,-83,18,9,0.777778,4.639645
72324,2433,3053,43,19,13,3.529412,5.497223
43892,2203,3053,-29,11,6,2.181818,4.131456
44543,-130,3052,6,14,8,1.200000,4.943220
68951,4580,3052,0,9,6,0.857143,2.181828
17623,4265,3052,0,7,5,0.571429,2.903869
40512,2203,3052,0,10,6,0.777778,3.524180
9868,3443,3052,0,7,5,0.500000,1.912858
55885,-520,3052,0,7,5,0.000000,5.014643
7899,-1573,3052,0,7,5,0.333333,2.501128
90090,4274,3052,-42,20,10,0.666667,5.603926
78171,4450,3052,0,10,6,0.333333,2.417098
32024,5709,3052,0,7,5,0.000000,1.595784
16077,-251,3052,0,9,5,0.888889,2.089768
35819,40,3052,0,6,5,0.833333,1.778496
82111,2040,3052,0,7,4,0.250000,1.452599
85450,-1978,3052,-24,13,7,0.333333,5.567154
75375,7116,3052,0,7,5,0.142857,1.381181
51565,1373,3052,0,9,5,1.000000,2.124036
40659,844,3052,0,5,4,0.000000,1.380886
23266,4084,3052,0,9,6,0.625000,1.398084
45127,-294,3052,0,5,4,1.250000,2.190522
42593,1606,3052,0,7,4,0.857143,2.814081
95557,-2655,3052,0,9,6,0.000000,2.237178
96864,5524,3052,0,5,4,1.200000,1.871400
16478,895,3052,0,6,4,1.000000,2.049926
78476,619,3052,0,7,5,1.500000,1.372354
8872,-1196,3052,0,5,4,0.750000,1.653030
44561,-826,3052,0,5,4,0.000000,1.647132
89186,4426,3052,0,6,4,0.000000,2.051406
70104,320,3052,0,7,5,0.428571,2.415556
52640,1889,3052,-24,11,7,0.625000,3.417781
4750,622,3052,0,10,7,0.600000,2.704688
81778,-1075,3052,-24,11,7,0.272727,1.444884
10206,-190,3052,0,10,7,0.300000,1.629372
26339,5846,3052,0,6,4,1.000000,1.425786
26020,1442,3052,0,6,5,1.666667,2.473709
14458,-395,3052,0,6,5,3.833333,1.768639
45186,3379,3052,-24,11,7,0.181818,4.410779
8995,284,3052,0,8,6,0.250000,1.970090
71273,5083,3052,-12,14,9,0.916667,3.775717
23502,140,3052,0,10,6,1.700000,4.040669
23022,690,3052,-24,11,6,0.111111,1.875731
97415,3414,3052,-24,13,8,1.538462,4.545177
76581,3475,3052,0,6,5,0.250000,1.624282
97662,-719,3052,0,9,6,0.250000,1.589149
37773,371,3052,-24,11,6,0.363636,2.869430
1183,912,3052,0,10,6,0.300000,1.908090
91080,-1538,3052,0,6,4,0.400000,1.540908
50180,3999,3052,0,10,6,0.222222,3.888057
71616,4394,3051,-79,15,8,1.214286,2.926856
93925,5728,3051,-67,17,8,0.823529,5.079570
10172,446,3051,-37,16,9,0.428571,3.557476
5703,2501,3051,47,20,12,1.100000,4.710444
23441,5029,3051,-49,14,8,0.230769,5.216758
